TRT_ID,coord.lon,coord.lat,aqi.dt,aqi.main.aqi,aqi.components.co,aqi.components.no,aqi.components.no2,aqi.components.o3,aqi.components.so2,aqi.components.pm2_5,aqi.components.pm10,aqi.components.nh3
9870,-73.5778,40.6546,1670523622,1,267.03,1.01,6.34,60.08,1.65,1.52,3.3,0.39
9871,-122.3634,37.5891,1670523622,4,720.98,40.23,46.61,2.06,1.94,31.22,43.06,1.41
9872,-122.3397,37.5784,1670523622,4,720.98,40.23,46.61,2.06,1.94,31.22,43.06,1.41
9873,-122.4187,37.7952,1670523622,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
9874,-122.2529,37.7915,1670523622,4,761.03,35.76,78.83,3.35,10.61,47.35,56.28,1.41
9875,-121.8726,37.6656,1670523622,4,473.98,13.86,41.47,5.45,3.67,32.49,38.6,0.42
9876,-122.405,37.6145,1670523622,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
9877,-122.4003,37.7654,1670523622,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
9881,-121.9427,37.3827,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
9882,-71.3991,41.7947,1670523622,1,247.0,1.19,5.48,73.67,1.06,1.4,1.75,0.31
9883,-118.168,33.8122,1670523622,5,1682.28,193.12,86.37,7.33,11.44,91.05,113.41,12.67
9884,-84.1779,34.1064,1670523622,1,230.31,0.94,6.26,19.31,1.25,4.56,5.99,0.26
9885,-84.597,33.9949,1670523622,1,250.34,1.96,7.88,25.75,1.58,3.41,4.48,0.21
9886,-84.364,33.9593,1670523622,1,307.08,6.09,19.36,15.02,6.91,8.5,10.59,0.2
9888,-74.6869,40.2895,1670523622,1,236.99,0.36,3.17,77.96,1.0,1.02,1.44,0.14
9889,-73.8272,42.7136,1670523622,1,223.64,0.15,1.16,75.1,0.67,0.5,0.56,0.08
9890,-80.165,26.2108,1670523622,2,193.6,0.27,1.44,87.26,0.68,3.26,8.11,0.09
9891,-95.5204,29.7058,1670523622,1,208.62,1.63,8.4,59.37,8.58,5.93,15.65,0.21
9892,-74.315,40.8651,1670523622,1,250.34,0.26,2.16,60.8,0.44,0.73,0.97,0.08
9896,-74.212,40.1147,1670523622,1,250.34,0.5,4.37,72.24,1.25,1.72,2.33,0.27
9897,-87.9809,42.2456,1670523622,1,223.64,0.53,5.74,55.79,5.19,1.01,1.82,0.28
9898,-76.5603,38.9849,1670523622,1,300.41,1.9,10.63,46.49,2.0,4.56,5.62,0.58
9899,-71.5307,41.8297,1670523622,1,236.99,0.45,2.36,76.53,0.61,1.02,1.22,0.14
9900,-74.498,40.898,1670523622,1,247.0,0.2,2.21,61.51,0.4,0.79,0.9,0.09
9902,-119.8,36.8459,1670523622,1,290.39,1.87,9.08,27.18,0.19,3.17,6.24,0.71
9903,-117.8558,34.001,1670523622,3,417.23,21.23,29.82,25.75,1.65,21.23,33.96,1.46
9904,-82.6592,28.0457,1670523622,2,253.68,0.38,2.72,74.39,0.83,10.57,14.47,0.22
9905,-87.6259,41.8518,1670523622,1,267.03,1.47,13.37,50.78,4.29,4.46,5.79,0.72
9906,-87.659,41.9804,1670523622,1,267.03,1.47,13.37,50.78,4.29,4.46,5.79,0.72
9908,-84.429,33.5145,1670523622,1,213.62,1.52,4.16,23.96,1.74,6.22,7.55,0.0
9909,-86.6443,36.0374,1670523622,2,303.75,4.36,7.88,3.0,1.07,10.61,11.09,0.21
9910,-117.8825,33.6741,1670523621,5,1602.17,135.9,91.85,11.27,8.11,103.8,124.85,5.38
9911,-94.6965,38.9992,1670523622,2,343.8,1.15,21.42,13.77,1.94,13.16,13.6,0.25
9912,-122.4403,37.7858,1670523622,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
9913,-77.1656,38.8863,1670523622,1,277.04,0.81,8.31,53.64,2.56,3.38,4.08,0.47
9915,-117.2214,34.0619,1670523622,4,640.87,39.79,32.56,16.09,1.73,27.86,36.41,2.09
9917,-89.7518,30.2748,1670523622,1,226.97,1.16,4.37,58.65,1.74,6.2,10.81,0.0
9918,-97.5144,35.607,1670523622,1,293.73,2.88,7.11,10.28,0.16,6.0,6.91,0.44
9919,-121.8515,36.6115,1670523622,2,307.08,1.2,12.85,33.62,0.86,17.3,20.48,0.34
9920,-122.6624,45.5053,1670523621,1,273.71,0.14,12.0,47.21,1.58,2.72,3.29,0.34
9921,-122.419,37.7749,1670523553,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
9922,-121.8752,37.3081,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
9923,-76.0512,40.3216,1670523622,1,330.45,0.98,9.85,47.21,6.32,3.17,3.65,0.35
9924,-84.3799,39.2679,1670523622,2,327.11,1.57,14.05,36.12,3.13,12.22,13.98,0.29
9926,-104.7764,38.8432,1670523622,1,173.57,0.15,0.54,79.39,0.38,0.5,0.74,0.11
9927,-80.2903,25.7072,1670523622,2,200.27,0.8,4.5,90.84,1.86,3.43,8.58,0.25
9928,-122.1689,47.6284,1670523622,1,333.79,0.24,24.68,38.62,2.59,4.66,6.46,0.55
9930,-118.027,34.0625,1670523622,4,674.25,59.9,45.93,13.59,3.76,47.42,70.88,2.85
9931,-118.1729,33.812,1670523622,5,1682.28,193.12,86.37,7.33,11.44,91.05,113.41,12.67
9935,-96.8709,32.8353,1670523622,1,213.62,1.75,7.03,41.13,1.55,3.1,4.35,0.41
9936,-104.8183,39.5945,1670523622,1,211.95,1.37,4.03,68.67,1.67,0.71,1.22,0.45
9937,-81.7803,26.4354,1670523622,2,203.61,0.64,3.73,88.69,0.31,4.33,7.22,0.12
9938,-87.7477,42.0313,1670523622,1,226.97,0.3,3.86,57.94,1.88,1.55,2.35,0.23
9940,-117.9407,33.7666,1670523622,5,1602.17,135.9,91.85,11.27,8.11,103.8,124.85,5.38
9941,-73.9484,40.7489,1670523622,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
9942,-118.3463,34.0567,1670523622,5,1028.06,107.29,63.06,9.74,5.66,67.1,91.68,5.26
9943,-118.8303,34.1647,1670523622,2,410.56,13.52,15.25,18.77,0.63,10.02,15.79,1.41
9944,-70.9158,42.148,1670523622,1,270.37,1.96,10.37,63.66,2.44,1.83,2.48,0.63
9945,-71.4376,42.2419,1670523622,1,230.31,0.2,1.36,77.96,0.57,0.66,0.8,0.1
9946,-118.2099,33.9808,1670523622,5,1695.63,189.54,101.45,8.49,16.45,114.37,142.33,11.78
9948,-118.3987,33.9199,1670523622,5,1695.63,189.54,101.45,8.49,16.45,114.37,142.33,11.78
9949,-96.8345,32.8261,1670523505,1,213.62,1.75,7.03,41.13,1.55,3.1,4.35,0.41
9950,-73.8322,40.6879,1670523622,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
9953,-88.0109,41.6727,1670523622,1,297.07,3.02,21.59,43.27,8.11,6.4,9.13,0.97
9954,-75.4074,40.0477,1670523622,1,253.68,0.68,4.24,70.1,1.42,1.54,1.88,0.27
9955,-111.8897,40.7498,1670523622,3,520.71,28.16,37.7,42.56,20.98,24.9,30.49,2.63
9956,-77.2371,39.1812,1670523622,1,243.66,0.35,3.9,66.52,1.54,2.27,2.69,0.29
9957,-73.563,40.7544,1670523622,1,267.03,1.01,6.34,60.08,1.65,1.52,3.3,0.39
9958,-70.6608,41.9281,1670523622,1,263.69,2.21,9.43,64.37,1.79,1.8,2.31,0.46
9959,-121.2048,38.8106,1670523622,1,283.72,1.15,12.68,27.18,0.37,4.28,7.83,0.59
9960,-85.5454,42.8708,1670523622,1,233.65,1.29,4.11,61.51,0.88,1.19,1.44,0.64
9961,-82.4582,27.4675,1670523622,2,300.41,2.91,14.4,67.23,1.91,10.87,15.42,0.46
9962,-93.2943,44.8347,1670523622,2,527.38,31.74,30.16,23.25,8.7,15.91,19.83,6.21
9963,-122.5957,45.5638,1670523622,1,307.08,0.33,20.74,40.41,2.3,4.25,4.93,0.61
9965,-74.0525,40.7646,1670523622,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
9966,-90.1629,30.0138,1670523622,1,370.5,7.71,31.19,19.31,2.92,8.93,13.91,0.39
9967,-122.3208,47.5818,1670523622,1,257.02,0.12,10.8,57.94,2.71,2.95,3.68,0.27
9969,-75.3209,39.7655,1670523622,1,290.39,2.74,10.2,57.94,3.61,3.05,3.83,0.42
9971,-118.1375,34.0919,1670523622,4,674.25,59.9,45.93,13.59,3.76,47.42,70.88,2.85
9973,-122.4419,48.79,1670523622,1,277.04,0.05,6.94,65.09,1.43,1.91,2.15,0.13
9974,-119.7907,36.8268,1670523622,1,290.39,1.87,9.08,27.18,0.19,3.17,6.24,0.71
9976,-72.8494,41.4022,1670523622,1,230.31,0.36,3.09,78.68,0.84,1.11,1.31,0.12
9977,-73.7098,40.791,1670523622,1,303.75,2.74,15.77,45.78,4.11,2.55,4.12,1.06
9978,-73.7153,41.2265,1670523622,1,240.33,0.2,2.19,70.81,2.0,0.89,1.08,0.1
9979,-87.9616,41.9606,1670523622,1,267.03,1.63,15.42,48.64,4.71,3.98,5.37,0.76
9980,-81.5385,30.3277,1670523622,1,236.99,1.37,6.43,57.94,1.4,8.23,12.92,0.46
9981,-76.7648,39.4055,1670523622,1,260.35,0.45,5.48,60.8,0.73,2.53,2.88,0.34
9982,-121.8533,37.3104,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
9984,-96.825,33.1452,1670523622,1,208.62,1.24,4.97,41.13,0.91,3.27,4.36,0.3
9985,-118.3765,34.0564,1670523622,5,1028.06,107.29,63.06,9.74,5.66,67.1,91.68,5.26
9986,-73.7909,40.7611,1670523622,1,303.75,2.74,15.77,45.78,4.11,2.55,4.12,1.06
9987,-117.5559,33.9904,1670523622,4,934.6,75.1,45.93,11.0,2.8,47.58,62.09,3.1
9988,-117.5807,33.8865,1670523622,4,934.6,75.1,45.93,11.0,2.8,47.58,62.09,3.1
9990,-77.8533,34.2551,1670523622,1,236.99,0.77,2.06,35.41,0.49,5.17,5.76,0.19
9991,-73.5282,41.0511,1670523622,1,243.66,0.24,2.44,70.1,1.51,0.99,1.25,0.12
9992,-119.831,34.4382,1670523622,1,220.3,1.24,3.34,43.99,0.12,2.17,3.28,0.41
9994,-122.4629,37.6708,1670523621,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
9995,-122.522,37.9673,1670523622,4,620.84,15.2,69.23,5.5,7.75,34.84,40.81,0.68
9996,-85.6358,38.2519,1670523622,2,280.38,0.76,8.65,29.33,2.15,10.22,11.39,0.0
9997,-119.0221,34.2261,1670523622,1,240.33,2.4,4.8,33.62,0.03,2.38,4.47,0.4
9998,-118.8345,34.1715,1670523622,2,410.56,13.52,15.25,18.77,0.63,10.02,15.79,1.41
9999,-118.4622,34.1789,1670523622,4,680.92,40.68,36.33,15.2,2.71,39.95,48.71,2.25
10000,-73.8558,40.8735,1670523622,1,257.02,0.5,4.24,61.51,0.88,1.05,1.42,0.24
10001,-81.5397,41.0652,1670523622,1,257.02,0.66,11.82,55.79,5.72,1.57,2.49,0.36
10002,-80.2543,25.7979,1670523622,2,200.27,0.8,4.5,90.84,1.86,3.43,8.58,0.25
10003,-93.1453,44.9668,1670523622,2,447.27,22.35,23.31,27.9,6.97,12.09,14.82,5.19
10222,-117.6711,33.4829,1670523622,5,1068.12,92.98,45.93,7.42,3.93,68.04,89.9,1.95
10312,-76.5239,38.9768,1670523622,1,300.41,1.9,10.63,46.49,2.0,4.56,5.62,0.58
10313,-158.0188,21.3782,1670523622,2,186.92,0.0,2.46,80.11,1.03,5.96,24.34,0.08
10314,-118.3759,34.0431,1670523622,5,1028.06,107.29,63.06,9.74,5.66,67.1,91.68,5.26
10316,-95.5663,29.6453,1670523622,1,208.62,1.63,8.4,59.37,8.58,5.93,15.65,0.21
10318,-73.7751,40.9127,1670523622,1,253.68,0.54,4.88,63.66,1.04,1.14,1.67,0.28
10319,-71.0712,42.4398,1670523622,1,253.68,0.42,4.07,65.09,1.22,0.98,1.25,0.23
10320,-119.1646,34.2558,1670523622,1,240.33,2.4,4.8,33.62,0.03,2.38,4.47,0.4
10322,-73.3924,40.7136,1670523622,1,257.02,0.99,3.86,67.95,1.68,1.57,2.42,0.27
10324,-118.293,33.7573,1670523622,5,1895.91,203.85,104.19,7.96,16.93,105.83,137.35,8.74
10330,-86.0989,39.9292,1670523622,2,267.03,0.61,5.1,55.08,0.66,10.25,11.33,0.49
10345,-88.1151,41.7967,1670523621,1,297.07,3.02,21.59,43.27,8.11,6.4,9.13,0.97
10385,-77.5227,38.9524,1670523622,1,240.33,0.37,2.79,68.67,0.54,2.37,2.6,0.17
10405,-89.8681,35.016,1670523622,1,240.33,1.82,8.57,11.18,3.28,2.25,2.61,0.18
10493,-122.049,37.9769,1670523622,4,594.14,33.53,41.47,2.68,5.72,32.68,43.95,0.75
10513,-73.5339,40.8631,1670523622,1,250.34,0.42,3.51,68.67,1.51,1.15,1.7,0.21
10515,-71.2371,42.2757,1670523622,1,233.65,0.21,1.69,75.1,0.58,0.74,1.07,0.12
10521,-82.7415,27.8019,1670523622,2,250.34,0.78,5.83,80.82,1.94,8.14,11.1,0.36
10525,-121.0999,38.952,1670523622,1,236.99,0.21,5.57,50.78,0.17,2.62,4.41,0.48
10527,-84.4069,33.6922,1670523622,1,253.68,2.43,6.68,16.81,0.47,3.99,5.32,0.26
10534,-80.3847,25.8087,1670523622,2,200.27,0.74,4.2,91.55,1.4,3.8,8.83,0.22
10540,-116.2848,33.758,1670523622,2,347.14,3.58,12.17,62.94,0.54,7.73,22.98,1.87
10544,-81.9739,28.0437,1670523622,2,201.94,0.15,1.06,84.4,0.21,4.82,6.66,0.0
10565,-111.7968,33.2838,1670523622,2,410.56,13.41,16.79,25.39,1.45,17.46,30.84,2.15
10566,-122.131,37.4541,1670523622,4,714.3,33.53,65.12,3.17,7.51,44.94,53.87,1.19
10571,-121.3049,44.0888,1670523622,1,216.96,0.09,1.84,67.23,0.09,0.5,0.55,0.12
10629,-74.0031,40.6857,1670523622,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
10726,-117.8746,33.8167,1670523622,5,1174.93,101.92,63.06,10.19,5.72,62.27,77.03,5.57
10748,-121.4317,38.6171,1670523621,2,460.63,13.19,29.82,3.8,2.77,19.34,22.76,0.45
10752,-121.9138,37.3764,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
10753,-122.5726,45.5545,1670523622,1,307.08,0.33,20.74,40.41,2.3,4.25,4.93,0.61
10859,-82.6319,35.5424,1670523622,1,280.38,6.65,10.03,4.16,6.56,4.73,5.66,0.3
10871,-118.5335,34.2269,1670523622,3,423.91,12.07,20.22,29.33,1.07,20.76,29.21,1.58
10879,-122.4138,37.646,1670523622,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
11053,-122.1478,47.6295,1670523622,1,333.79,0.24,24.68,38.62,2.59,4.66,6.46,0.55
11060,-122.0225,37.359,1670523622,4,687.6,41.57,38.39,2.12,2.09,34.63,41.36,2.88
11071,-122.8763,42.3318,1670523622,1,323.77,0.33,14.4,36.84,0.17,4.27,4.89,1.84
11072,-78.6299,35.7181,1670523622,1,270.37,1.57,5.66,33.98,1.1,4.92,5.63,0.0
11073,-78.5973,35.8195,1670523622,1,257.02,1.13,3.73,44.35,0.77,4.94,5.44,0.0
11078,-114.609,32.6678,1670523622,3,240.33,0.64,2.53,70.81,0.6,12.7,39.19,1.11
11079,-111.9015,33.6208,1670523622,2,343.8,3.21,6.51,39.34,0.29,17.63,33.62,1.63
11080,-118.8343,34.1713,1670523622,2,410.56,13.52,15.25,18.77,0.63,10.02,15.79,1.41
11082,-86.826,35.9536,1670523622,1,293.73,3.16,6.68,2.59,0.38,9.46,9.8,0.12
11083,-84.3062,34.0604,1670523622,1,243.66,1.79,11.48,14.84,4.59,7.48,9.31,0.0
11084,-80.0675,26.7791,1670523622,2,196.93,0.15,0.92,85.83,0.46,3.2,7.38,0.01
11085,-80.1084,26.7785,1670523622,2,196.93,0.15,0.92,85.83,0.46,3.2,7.38,0.01
11086,-80.0903,26.7715,1670523622,2,196.93,0.15,0.92,85.83,0.46,3.2,7.38,0.01
11089,-105.0188,39.505,1670523622,1,185.25,0.31,1.02,72.96,1.16,0.5,0.8,0.11
11090,-104.9872,39.643,1670523622,1,330.45,9.39,17.99,43.99,1.85,4.29,5.77,1.73
11091,-118.4396,34.0426,1670523622,4,680.92,40.68,36.33,15.2,2.71,39.95,48.71,2.25
11092,-122.4227,37.7943,1670523622,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
11093,-121.9449,37.3661,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
11094,-82.3648,27.9233,1670523622,1,216.96,0.82,5.91,78.68,0.92,5.29,7.5,0.21
11096,-74.1567,40.7192,1670523622,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
11097,-86.6923,33.534,1670523622,1,223.64,1.79,6.08,36.12,3.37,7.46,12.84,0.12
11098,-84.1121,35.9071,1670523622,1,263.69,1.55,5.83,9.3,2.18,7.46,7.77,0.0
11099,-121.979,37.5156,1670523622,4,667.57,42.02,49.35,3.93,3.1,36.9,44.79,1.55
11101,-121.8993,37.3257,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
11102,-122.0912,37.4139,1670523622,4,714.3,33.53,65.12,3.17,7.51,44.94,53.87,1.19
11103,-121.2788,38.755,1670523622,1,427.25,8.61,26.05,8.76,1.39,9.62,13.86,0.94
11104,-122.6711,45.4701,1670523622,1,273.71,0.14,12.0,47.21,1.58,2.72,3.29,0.34
11105,-121.9826,37.7812,1670523622,4,473.98,13.86,41.47,5.45,3.67,32.49,38.6,0.42
11106,-121.9257,37.707,1670523622,4,473.98,13.86,41.47,5.45,3.67,32.49,38.6,0.42
11107,-83.075,40.1622,1670523622,1,317.1,1.72,12.68,36.12,2.59,9.51,10.76,0.23
11108,-83.1958,40.1265,1670523622,1,317.1,1.72,12.68,36.12,2.59,9.51,10.76,0.23
11109,-117.3707,33.1843,1670523622,3,453.95,12.18,16.79,22.17,1.31,21.84,29.38,1.06
11110,-117.8476,33.7275,1670523622,5,1602.17,135.9,91.85,11.27,8.11,103.8,124.85,5.38
11111,-117.9315,33.6475,1670523622,5,1602.17,135.9,91.85,11.27,8.11,103.8,124.85,5.38
11123,-112.0568,33.5101,1670523622,5,1161.58,88.51,55.52,13.05,4.29,62.16,91.45,13.68
11165,-83.5465,41.7288,1670523622,1,236.99,1.68,15.59,50.78,19.31,1.56,2.9,0.27
11170,-149.8503,61.1658,1670523622,1,300.41,0.03,21.76,42.56,0.73,3.35,4.13,1.35
11171,-122.3066,37.8795,1670523622,4,520.71,17.43,63.06,5.63,16.45,34.18,41.46,0.39
11173,-93.4095,44.8766,1670523622,2,480.65,23.25,25.36,25.03,4.35,13.25,17.45,5.38
11180,-97.7616,30.2154,1670523622,1,201.94,0.8,3.94,46.49,1.57,3.9,5.16,0.16
11191,-90.6053,41.5122,1670523622,2,303.75,3.19,15.77,32.9,4.59,11.99,13.54,0.25
11205,-73.0539,40.847,1670523622,1,243.66,0.55,2.79,75.1,0.85,1.36,1.78,0.16
11206,-87.9484,41.9952,1670523621,1,267.03,1.63,15.42,48.64,4.71,3.98,5.37,0.76
11207,-73.8822,40.9967,1670523622,1,257.02,0.5,4.24,61.51,0.88,1.05,1.42,0.24
11209,-122.3644,37.5902,1670523622,4,720.98,40.23,46.61,2.06,1.94,31.22,43.06,1.41
11210,-121.9477,37.3835,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
11211,-122.3991,37.7478,1670523622,4,761.03,35.76,78.83,3.35,10.61,47.35,56.28,1.41
11212,-95.339,32.3093,1670523622,1,196.93,0.42,2.21,41.13,1.64,5.52,6.9,0.0
11238,-80.1676,26.0356,1670523622,2,193.6,0.45,2.21,87.26,0.98,3.12,8.41,0.16
11248,-122.7123,38.429,1670523622,1,257.02,0.19,9.0,48.64,1.91,7.38,9.22,0.2
11254,-122.2999,37.8804,1670523622,4,520.71,17.43,63.06,5.63,16.45,34.18,41.46,0.39
11258,-119.6777,36.779,1670523622,4,767.71,59.9,23.31,1.79,2.21,26.49,32.13,6.84
11260,-121.8918,37.3682,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
11262,-88.9072,40.4687,1670523621,1,257.02,0.48,4.33,52.21,0.76,6.66,7.33,0.3
11263,-119.8292,34.4357,1670523622,1,220.3,1.24,3.34,43.99,0.12,2.17,3.28,0.41
11264,-111.8283,33.3547,1670523622,5,1361.85,116.23,60.32,10.73,4.83,66.6,91.5,13.43
11267,-97.4057,27.7243,1670523622,2,186.92,0.24,1.09,67.23,1.09,6.96,20.66,0.07
11296,-87.2545,30.5087,1670523622,1,196.93,0.47,1.74,39.34,0.06,4.88,10.81,0.06
11300,-75.6352,39.712,1670523622,1,323.77,1.82,10.45,43.63,1.71,3.75,4.29,0.42
11301,-87.8364,42.0883,1670523622,1,233.65,0.56,6.26,55.79,2.74,1.61,2.5,0.35
11317,-87.7052,41.9683,1670523622,1,267.03,1.47,13.37,50.78,4.29,4.46,5.79,0.72
11323,-121.9444,37.2747,1670523622,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
11338,-117.4639,33.7623,1670523622,5,727.65,41.57,34.62,14.31,2.68,54.02,77.22,1.73
11339,-77.0312,38.9005,1670523622,1,277.04,0.81,8.31,53.64,2.56,3.38,4.08,0.47
11362,-121.7273,37.6996,1670523622,4,400.54,8.83,29.47,7.42,0.86,26.78,32.03,0.51
11381,-117.1238,32.8123,1670523622,2,527.38,25.26,25.02,16.81,0.98,15.07,21.16,2.44
11382,-117.1245,32.8129,1670523622,2,527.38,25.26,25.02,16.81,0.98,15.07,21.16,2.44
11386,-117.8865,33.9153,1670523621,5,1174.93,101.92,63.06,10.19,5.72,62.27,77.03,5.57
11390,-104.9872,39.6126,1670523622,1,330.45,9.39,17.99,43.99,1.85,4.29,5.77,1.73
11395,-121.9858,37.4013,1670523622,4,667.57,42.02,49.35,3.93,3.1,36.9,44.79,1.55
11396,-121.9598,37.503,1670523622,4,667.57,42.02,49.35,3.93,3.1,36.9,44.79,1.55
11400,-117.5678,34.0977,1670523622,4,587.46,27.94,41.13,30.76,4.53,44.7,54.43,0.71
11401,-87.6543,41.8909,1670523622,1,267.03,1.47,13.37,50.78,4.29,4.46,5.79,0.72
11425,-111.7721,40.353,1670523622,2,303.75,6.76,12.68,61.51,25.03,10.05,12.85,0.81
11433,-117.1229,33.592,1670523622,3,433.92,11.74,18.68,26.11,1.62,24.79,32.2,0.52
11435,-122.3257,47.5168,1670523622,1,257.02,0.12,10.8,57.94,2.71,2.95,3.68,0.27
11443,-77.0783,38.8445,1670523622,1,277.04,0.81,8.31,53.64,2.56,3.38,4.08,0.47
11444,-117.5608,34.0066,1670523622,4,587.46,27.94,41.13,30.76,4.53,44.7,54.43,0.71
11448,-123.2421,43.8687,1670523622,1,216.96,0.01,0.87,75.82,0.12,0.62,0.69,0.06
11452,-118.1239,34.7006,1670523622,3,433.92,9.61,20.22,21.99,0.21,22.05,39.75,1.82
11479,-81.3666,28.5898,1670523622,1,240.33,2.29,12.17,75.82,1.61,6.14,8.69,0.36
11480,-89.8951,35.1905,1670523622,1,240.33,1.82,8.57,11.18,3.28,2.25,2.61,0.18
11482,-77.1847,38.7993,1670523622,1,290.39,1.33,12.0,50.07,3.43,4.01,5.04,0.64
11483,-77.3318,38.556,1670523622,1,260.35,0.81,6.68,60.8,1.37,3.51,4.54,0.32
11493,-76.0457,38.9404,1670523622,1,343.8,4.69,15.42,33.98,6.38,5.18,6.06,0.45
11505,-122.626,45.6816,1670523622,1,260.35,0.11,11.31,44.7,1.15,2.0,2.87,0.19
11506,-123.1088,44.0584,1670523622,1,230.31,0.03,2.91,72.24,0.33,1.17,1.37,0.12
11507,-117.9721,34.747,1670523622,4,357.15,3.44,14.22,31.11,0.6,29.77,51.56,0.58
11520,-97.3001,37.6805,1670523622,1,303.75,1.68,10.28,10.55,0.97,6.64,7.38,0.4
11522,-71.7617,42.2993,1670523622,1,223.64,0.19,1.2,77.96,0.55,0.61,0.73,0.08
11523,-74.0841,40.6026,1670523622,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
11526,-159.3711,21.9811,1670523622,2,178.58,0.0,0.27,82.25,0.19,5.74,25.99,0.0
11527,-156.4629,20.8733,1670523622,1,173.57,0.0,0.23,72.96,0.16,6.09,13.47,0.0
11529,-155.8301,20.0387,1670523622,1,180.24,0.0,0.27,70.81,2.77,6.22,11.2,0.0
11533,-122.4216,37.7845,1670523622,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
11545,-82.6822,40.1519,1670523622,2,320.44,2.07,15.08,34.33,4.29,11.24,12.49,0.06
11547,-71.6056,42.0216,1670523622,1,233.65,0.45,2.25,75.82,0.69,0.85,1.0,0.14
11549,-76.21,43.2019,1670523622,1,230.31,0.28,2.25,67.23,0.66,0.56,0.7,0.09
11553,-73.6757,42.835,1670523622,2,220.3,0.09,0.93,80.82,0.54,0.5,0.62,0.07
11556,-118.0812,34.6607,1670523622,3,433.92,9.61,20.22,21.99,0.21,22.05,39.75,1.82
11557,-118.1304,34.7082,1670523622,3,433.92,9.61,20.22,21.99,0.21,22.05,39.75,1.82
11565,-122.3268,47.5733,1670523622,1,257.02,0.12,10.8,57.94,2.71,2.95,3.68,0.27
11569,-81.5908,30.2285,1670523621,1,236.99,1.37,6.43,57.94,1.4,8.23,12.92,0.46
11621,-105.0389,39.5504,1670523622,1,185.25,0.31,1.02,72.96,1.16,0.5,0.8,0.11
11627,-71.1829,42.6247,1670523622,1,253.68,0.53,4.03,59.37,1.51,0.89,1.13,0.13
11628,-75.3713,43.1508,1670523622,1,226.97,0.14,0.94,75.1,0.47,0.5,0.58,0.11
11629,-70.9612,42.0463,1670523622,1,270.37,1.96,10.37,63.66,2.44,1.83,2.48,0.63
11677,-157.9441,21.386,1670523622,2,186.92,0.01,2.27,79.39,0.57,6.23,26.96,0.09
11679,-115.248,36.1431,1670523622,2,230.31,2.07,7.45,78.68,2.8,6.43,23.73,0.96
11691,-117.8585,33.8165,1670523622,5,1174.93,101.92,63.06,10.19,5.72,62.27,77.03,5.57
11695,-81.5686,30.1962,1670523622,2,323.77,3.52,12.85,66.52,2.27,14.63,20.18,0.97
11696,-83.7343,42.2527,1670523622,1,243.66,0.71,5.74,58.65,1.37,1.67,2.85,0.39
11698,-122.6625,45.5084,1670523622,1,273.71,0.14,12.0,47.21,1.58,2.72,3.29,0.34
11709,-71.2029,42.1587,1670523622,1,233.65,0.3,1.99,77.25,0.63,0.93,1.33,0.15
11751,-121.9424,37.4731,1670523621,4,667.57,42.02,49.35,3.93,3.1,36.9,44.79,1.55
11763,-117.4262,47.6864,1670523622,1,390.53,1.62,21.42,31.83,0.81,6.37,7.92,2.03
11787,-80.7591,35.1892,1670523622,1,277.04,1.65,10.37,12.16,2.06,6.0,7.43,0.23
11816,-90.5603,41.5771,1670523622,2,297.07,3.02,15.94,33.98,4.83,10.25,11.75,0.28
11835,-80.1423,26.0967,1670523622,2,193.6,0.45,2.21,87.26,0.98,3.12,8.41,0.16
11848,-79.8262,40.4903,1670523622,1,240.33,0.23,4.24,64.37,0.89,2.14,2.85,0.27
11866,-74.0012,42.2946,1670523622,1,223.64,0.08,1.01,72.96,0.64,0.63,0.68,0.05
11869,-75.0783,42.5519,1670523622,1,223.64,0.1,1.03,68.67,0.58,0.75,0.8,0.08
