base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.1h,weather.id,weather.main,weather.description,weather.icon
stations,10000.0,2022-09-22 13:00:00,-18000.0,4732801.0,Somerset,200.0,-98.5891,29.1629,22.38,23.1,20.97,25.79,1017.0,93.0,0.76,3.0,2.0,2.0,2006800.0,US,2022-09-22 12:22:45,2022-09-23 00:31:24,1017.0,993.0,0.75,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-18000.0,7261570.0,Lackland Air Force Base,200.0,-98.5805,29.4239,23.3,23.98,20.92,25.95,1017.0,88.0,2.24,360.0,0.0,1.0,5857.0,US,2022-09-22 12:22:42,2022-09-23 00:31:23,,,4.02,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-18000.0,5225857.0,Aberdeen,200.0,-98.4941,45.4686,3.99,2.74,3.99,3.99,1028.0,93.0,1.54,350.0,0.0,1.0,3211.0,US,2022-09-22 12:21:01,2022-09-23 00:32:23,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4529531.0,Artillery Village,200.0,-98.4288,34.633,20.03,19.84,19.03,21.84,1018.0,67.0,7.6,15.0,0.0,1.0,4140.0,US,2022-09-22 12:21:46,2022-09-23 00:31:07,,,11.62,,801,Clouds,few clouds,02d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4742537.0,Windcrest,200.0,-98.3914,29.5294,23.73,24.35,20.82,25.94,1017.0,84.0,0.45,5.0,1.0,2.0,2009592.0,US,2022-09-22 12:21:57,2022-09-23 00:30:38,,,1.34,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,5069297.0,Grand Island,200.0,-98.3789,40.9183,10.98,10.07,10.1,11.23,1027.0,74.0,0.0,0.0,0.0,2.0,19309.0,US,2022-09-22 12:21:02,2022-09-23 00:31:26,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4689077.0,Elmendorf,200.0,-98.3117,29.2753,23.61,24.48,21.36,26.4,1017.0,94.0,1.54,280.0,0.0,1.0,5920.0,US,2022-09-22 12:21:38,2022-09-23 00:30:18,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4711725.0,Mission,200.0,-98.2911,26.2262,24.75,25.58,22.87,26.12,1013.0,88.0,3.6,350.0,40.0,2.0,2004184.0,US,2022-09-22 12:21:44,2022-09-23 00:30:03,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4688275.0,Edinburg,200.0,-98.1521,26.2886,24.53,25.34,22.94,26.19,1016.0,88.0,3.6,350.0,40.0,2.0,2025267.0,US,2022-09-22 12:21:10,2022-09-23 00:29:30,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4737316.0,Travis,200.0,-97.76,30.3542,24.78,25.35,21.09,27.71,1017.0,78.0,1.54,280.0,0.0,2.0,2021484.0,US,2022-09-22 12:19:22,2022-09-23 00:28:09,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4671654.0,Austin,200.0,-97.7131,30.2633,25.41,26.1,21.76,28.38,1017.0,80.0,1.29,253.0,1.0,2.0,2021484.0,US,2022-09-22 12:19:11,2022-09-23 00:27:58,,,1.47,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4740584.0,Wells Branch,200.0,-97.6917,30.3539,25.09,25.61,21.38,28.0,1017.0,75.0,1.54,280.0,0.0,2.0,2023691.0,US,2022-09-22 12:19:06,2022-09-23 00:27:53,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4554687.0,Warr Acres,200.0,-97.5777,35.503,19.22,18.95,17.72,20.99,1027.0,67.0,6.17,10.0,0.0,2.0,2035418.0,US,2022-09-22 12:18:17,2022-09-23 00:27:47,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4676740.0,Brownsville,200.0,-97.4936,25.8925,24.17,24.94,22.01,26.07,1015.0,88.0,2.57,340.0,0.0,1.0,3496.0,US,2022-09-22 12:18:33,2022-09-23 00:26:50,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4542975.0,Moore,200.0,-97.4883,35.32,19.66,19.4,18.13,20.96,1019.0,66.0,6.17,20.0,40.0,2.0,2033908.0,US,2022-09-22 12:17:57,2022-09-23 00:27:24,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4538506.0,Healdton,200.0,-97.4742,34.2569,23.57,23.84,21.42,24.29,1018.0,71.0,6.5,27.0,0.0,2.0,2016156.0,US,2022-09-22 12:17:58,2022-09-23 00:27:16,1018.0,985.0,7.67,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4535740.0,Edmond,200.0,-97.4722,35.6128,19.26,18.99,17.79,21.06,1024.0,67.0,6.17,10.0,0.0,2.0,2040150.0,US,2022-09-22 12:17:51,2022-09-23 00:27:22,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4691576.0,Flour Bluff Junction,200.0,-97.4657,27.8118,26.23,26.23,23.11,28.32,1016.0,83.0,2.1,3.0,0.0,2.0,2031973.0,US,2022-09-22 12:18:20,2022-09-23 00:26:50,1016.0,1015.0,2.26,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4683416.0,Corpus Christi,200.0,-97.4314,27.8042,26.42,26.42,23.1,28.31,1016.0,83.0,0.89,26.0,20.0,2.0,2031973.0,US,2022-09-22 12:18:12,2022-09-23 00:26:42,,,1.79,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4712319.0,Morgans Point Resort,200.0,-97.4312,31.1225,23.63,23.51,21.44,25.58,1017.0,56.0,2.33,263.0,1.0,1.0,4518.0,US,2022-09-22 12:18:00,2022-09-23 00:26:53,1017.0,996.0,2.87,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-18000.0,6084704.0,Murray Park,200.0,-97.3964,49.9489,5.07,3.92,3.94,6.06,1027.0,76.0,1.58,83.0,3.0,1.0,738.0,CA,2022-09-22 12:16:02,2022-09-23 00:28:35,1027.0,998.0,1.82,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4272788.0,Haysville,200.0,-97.3664,37.4769,12.4,12.07,12.08,13.19,1022.0,91.0,7.2,70.0,100.0,2.0,2041302.0,US,2022-09-22 12:17:17,2022-09-23 00:27:05,,,,1.78,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4735638.0,Tarrant,200.0,-97.3414,32.7592,25.44,25.71,22.29,28.82,1016.0,64.0,0.0,0.0,0.0,1.0,4149.0,US,2022-09-22 12:17:32,2022-09-23 00:26:38,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4688248.0,Edgecliff Village,200.0,-97.338,32.6647,25.09,25.35,21.94,28.08,1016.0,65.0,0.45,203.0,0.0,2.0,2018492.0,US,2022-09-22 12:17:32,2022-09-23 00:26:37,,,0.45,,801,Clouds,few clouds,02d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4281730.0,Wichita,200.0,-97.3139,37.7011,12.24,11.92,11.98,12.72,1023.0,92.0,7.2,70.0,100.0,2.0,2039488.0,US,2022-09-22 12:17:04,2022-09-23 00:26:54,,,,1.94,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4691572.0,Flour Bluff,200.0,-97.2986,27.4269,28.29,32.84,26.72,28.33,1016.0,80.0,2.35,40.0,0.0,2.0,2018856.0,US,2022-09-22 12:17:41,2022-09-23 00:26:09,1016.0,1016.0,2.88,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4733103.0,South Padre Island,200.0,-97.1667,26.0733,25.54,26.34,24.03,26.12,1015.0,84.0,4.38,56.0,74.0,2.0,2007295.0,US,2022-09-22 12:17:14,2022-09-23 00:25:33,1015.0,1015.0,4.35,,501,Rain,moderate rain,10d
stations,10000.0,2022-09-22 13:00:00,-18000.0,5232741.0,Watertown,200.0,-97.1288,44.8997,4.03,2.79,4.03,8.23,1027.0,93.0,1.54,20.0,0.0,1.0,3343.0,US,2022-09-22 12:15:37,2022-09-23 00:26:51,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4548267.0,Ponca City,200.0,-97.0813,36.6972,15.43,14.88,15.0,16.01,1020.0,71.0,5.66,40.0,75.0,2.0,2006298.0,US,2022-09-22 12:16:13,2022-09-23 00:25:53,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-18000.0,4715411.0,Northcrest,200.0,-97.0706,31.6531,21.91,22.19,18.01,26.12,1017.0,78.0,0.0,0.0,0.0,1.0,3671.0,US,2022-09-22 12:16:32,2022-09-23 00:25:29,,,,,501,Rain,moderate rain,10d
stations,10000.0,2022-09-22 13:00:00,-18000.0,5232592.0,Vermillion,200.0,-96.9039,42.7895,8.93,7.96,8.77,10.73,1028.0,50.0,1.98,68.0,91.0,2.0,2030680.0,US,2022-09-22 12:14:57,2022-09-23 00:25:44,1028.0,983.0,3.18,,800,Clear,clear sky,01d
